Date,Type,Team,Opp,Points_For,Points_Against,Win
2026-01-02,N,Delaware,Jacksonville State,64,67,0
2026-01-02,N,Western Kentucky,Sam Houston,102,91,1
2026-01-02,N,Niagara,Sacred Heart,64,61,1
2026-01-02,N,Canisius,Fairfield,85,81,1
2026-01-02,N,Merrimack,Mount St. Mary's,75,65,1
2026-01-02,N,Cornell,Alfred State,133,65,1
2026-01-02,N,Florida International,New Mexico State,89,74,1
2026-01-01,N,Cal State Fullerton,UC Santa Barbara,95,84,1
2026-01-01,N,Cal Poly,UC San Diego,67,65,1
2026-01-01,N,UIC,Murray State,77,81,0
2026-01-01,N,Montana State,Northern Colorado,89,75,1
2026-01-01,N,Idaho State,Sacramento State,97,84,1
2026-01-01,N,Southeast Missouri State,Eastern Illinois,68,59,1
2026-01-01,N,Northern Iowa,Indiana State,75,66,1
2026-01-01,N,UC Riverside,Hawai'i,45,88,0
2026-01-01,N,Austin Peay,North Florida,102,83,1
2026-01-01,N,Tarleton State,Utah Valley,85,91,0
2026-01-01,N,Abilene Christian,Utah Tech,64,79,0
2026-01-01,N,Belmont,Bradley,88,78,1
2026-01-01,N,Queens University,Eastern Kentucky,91,89,1
2026-01-01,N,West Georgia,Bellarmine,87,85,1
2026-01-01,N,Montana,Northern Arizona,78,64,1
2026-01-01,N,Little Rock,Tennessee Tech,77,58,1
2026-01-01,N,South Dakota State,Omaha,84,69,1
2026-01-01,N,UC Davis,Cal State Northridge,89,80,1
2026-01-01,N,Cal State Bakersfield,UC Irvine,77,81,0
2026-01-01,N,UL Monroe,Southern Miss,73,87,0
2026-01-01,N,UT Martin,Western Illinois,67,60,1
2026-01-01,N,SIU Edwardsville,Southern Indiana,59,55,1
2026-01-01,N,Lindenwood,Morehead State,77,64,1
2026-01-01,N,UNC Greensboro,Chattanooga,77,72,1
2026-01-01,N,Weber State,Portland State,90,95,0
2026-01-01,N,Southern Illinois,Valparaiso,75,70,1
2026-01-01,N,Illinois State,Evansville,73,47,1
2026-01-01,N,UT Arlington,California Baptist,63,51,1
2026-01-01,N,North Dakota,Oral Roberts,72,61,1
2026-01-01,N,Northern Kentucky,IU Indianapolis,81,72,1
2026-01-01,N,Wright State,Milwaukee,76,70,1
2026-01-01,N,Purdue Fort Wayne,Green Bay,54,72,0
2026-01-01,N,Lipscomb,Jacksonville,76,57,1
2026-01-01,N,Central Arkansas,Florida Gulf Coast,85,83,1
2026-01-01,N,Dartmouth,Elms College,107,43,1
2026-01-01,N,Youngstown State,Oakland,83,85,0
2026-01-01,N,VMI,Samford,58,78,0
2026-01-01,N,Coastal Carolina,Georgia Southern,81,82,0
2026-01-01,N,North Alabama,Stetson,67,70,0
2025-12-31,N,Georgetown,St. John's,83,95,0
2025-12-31,N,UNC Wilmington,Drexel,65,53,1
2025-12-31,N,Villanova,DePaul,71,66,1
2025-12-31,N,UT Rio Grande Valley,Nicholls,69,71,0
2025-12-31,N,Xavier,UConn,67,90,0
2025-12-31,N,North Dakota State,South Dakota,84,61,1
2025-12-31,N,Northwestern State,Stephen F. Austin,64,74,0
2025-12-31,N,Texas A&M-Corpus Christi,New Orleans,83,69,1
2025-12-31,N,Duke,Georgia Tech,85,79,1
2025-12-31,N,Saint Louis,Saint Joseph's,102,79,1
2025-12-31,N,Richmond,George Washington,85,99,0
2025-12-31,N,Memphis,North Texas,57,48,1
2025-12-31,N,UAB,Wichita State,70,75,0
2025-12-31,N,Denver,Kansas City,87,74,1
2025-12-31,N,Marshall,Georgia State,84,80,1
2025-12-31,N,Lafayette,Colgate,77,85,0
2025-12-31,N,Longwood,Winthrop,82,70,1
2025-12-31,N,North Carolina A&T,Northeastern,74,85,0
2025-12-31,N,Hampton,Towson,63,62,1
2025-12-31,N,Virginia Tech,Virginia,95,85,1
2025-12-31,N,VCU,St. Bonaventure,89,82,1
2025-12-31,N,La Salle,George Mason,75,80,0
2025-12-31,N,Dayton,Fordham,63,56,1
2025-12-31,N,Tulsa,Rice,97,48,1
2025-12-31,N,Holy Cross,Bucknell,65,58,1
2025-12-31,N,South Carolina Upstate,Radford,69,76,0
2025-12-31,N,UNC Asheville,High Point,69,87,0
2025-12-31,N,Gardner-Webb,Charleston Southern,79,89,0
2025-12-31,N,Syracuse,Clemson,61,64,0
2025-12-31,N,Columbia,Penn St Abington,106,51,1
2025-12-31,N,Pennsylvania,NJIT,80,61,1
2025-12-31,N,Elon,Charleston,81,85,0
2025-12-31,N,Monmouth,Campbell,65,68,0
2025-12-31,N,William & Mary,Stony Brook,76,57,1
2025-12-31,N,Troy,Texas State,100,80,1
2025-12-31,N,Old Dominion,App State,73,81,0
2025-12-31,N,Florida Atlantic,UTSA,110,70,1
2025-12-31,N,American University,Loyola Maryland,84,69,1
2025-12-31,N,Navy,Boston University,82,77,1
2025-12-31,N,Northern Illinois,Buffalo,67,81,0
2025-12-31,N,Western Carolina,Wofford,74,79,0
2025-12-31,N,Louisiana,South Alabama,58,63,0
2025-12-31,N,Rhode Island,Loyola Chicago,57,61,0
2025-12-31,N,East Carolina,Tulane,70,79,0
2025-12-31,N,Lehigh,Army,78,85,0
2025-12-31,N,NC State,Wake Forest,70,57,1
2025-12-31,N,Brown,Johnson & Wales (RI),105,47,1
2025-12-31,N,Furman,Mercer,74,72,1
2025-12-31,N,East Texas A&M,Lamar,62,69,0
2025-12-30,N,Boise State,New Mexico,62,53,1
2025-12-30,N,Seattle U,Washington State,69,55,1
2025-12-30,N,Portland,Santa Clara,85,92,0
2025-12-30,N,Oregon State,San Francisco,70,62,1
2025-12-30,N,Loyola Marymount,Pacific,80,71,1
2025-12-30,N,San José State,San Diego State,68,81,0
2025-12-30,N,Long Beach State,Lincoln University (CA),113,66,1
2025-12-30,N,San Diego,Gonzaga,93,99,0
2025-12-30,N,Creighton,Butler,89,85,1
2025-12-30,N,Nebraska,New Hampshire,86,55,1
2025-12-30,N,California,Louisville,70,90,0
2025-12-30,N,Colorado State,Nevada,62,75,0
2025-12-30,N,Pepperdine,Saint Mary's,45,72,0
2025-12-30,N,Fresno State,Utah State,63,72,0
2025-12-30,N,Stanford,Notre Dame,40,47,0
2025-12-30,N,Tennessee Tech,Tennessee State,76,88,0
2025-12-30,N,Tennessee,South Carolina State,105,54,1
2025-12-30,N,Arkansas State,Arkansas Tech,107,63,1
2025-12-30,N,Eastern Michigan,Massachusetts,80,74,1
2025-12-30,N,Texas Southern,Huston-Tillotson,80,56,1
2025-12-30,N,North Carolina,Florida State,79,66,1
2025-12-30,N,Davidson,Duquesne,83,89,0
2025-12-30,N,Charlotte,Temple,73,76,0
2025-12-30,N,Marquette,Seton Hall,73,79,0
2025-12-30,N,Wisconsin,Milwaukee,80,60,1
2025-12-30,N,Miami,Pittsburgh,76,69,1
2025-12-30,N,Bowling Green,Miami (OH),83,93,0
2025-12-30,N,Toledo,Western Michigan,84,79,1
2025-12-30,N,South Carolina,UAlbany,96,67,1
2025-12-30,N,Alabama A&M,Fisk,90,58,1
2025-12-30,N,Morgan State,Penn State (Brandywine),92,55,1
2025-12-30,N,The Citadel,East Tennessee State,49,74,0
2025-12-30,N,Northwestern,Howard,80,60,1
2025-12-30,N,Air Force,Wyoming,56,68,0
2025-12-30,N,Incarnate Word,SE Louisiana,79,70,1
2025-12-30,N,Central Michigan,Ohio,64,80,0
2025-12-30,N,Maine,Maine-Fort Kent,104,66,1
2025-12-30,N,Grambling,Centenary (LA),90,58,1
2025-12-30,N,Princeton,Vermont,75,69,1
2025-12-29,N,Washington,Utah,74,65,1
2025-12-29,N,Auburn,Queens University,106,65,1
2025-12-29,N,UNLV,La Sierra,89,47,1
2025-12-29,N,Arizona,South Dakota State,99,71,1
2025-12-29,N,Drake,Illinois State,56,73,0
2025-12-29,N,Minnesota,Fairleigh Dickinson,60,43,1
2025-12-29,N,Utah Tech,Southern Utah,80,66,1
2025-12-29,N,Texas A&M-Corpus Christi,Nicholls,71,76,0
2025-12-29,N,UT Rio Grande Valley,New Orleans,69,85,0
2025-12-29,N,Iowa State,Houston Christian,89,61,1
2025-12-29,N,Houston,Middle Tennessee,69,60,1
2025-12-29,N,Alabama,Yale,102,78,1
2025-12-29,N,Arkansas,James Madison,103,74,1
2025-12-29,N,South Alabama,Mobile,85,52,1
2025-12-29,N,Northern Iowa,Valparaiso,58,48,1
2025-12-29,N,Bradley,Evansville,76,68,1
2025-12-29,N,Ole Miss,Alcorn State,79,43,1
2025-12-29,N,LSU,Southern Miss,90,62,1
2025-12-29,N,Texas A&M,Prairie View A&M,111,82,1
2025-12-29,N,Oklahoma,Mississippi Valley State,93,69,1
2025-12-29,N,Northern Arizona,Benedictine (AZ),112,60,1
2025-12-29,N,Milwaukee,Purdue Fort Wayne,77,55,1
2025-12-29,N,Oklahoma State,Bethune-Cookman,103,77,1
2025-12-29,N,TCU,Jackson State,115,64,1
2025-12-29,N,Utah Valley,California Baptist,73,66,1
2025-12-29,N,UT Arlington,Tarleton State,63,69,0
2025-12-29,N,Mississippi State,Alabama State,94,56,1
2025-12-29,N,Northwestern State,Lamar,61,76,0
2025-12-29,N,East Texas A&M,Stephen F. Austin,48,75,0
2025-12-29,N,Louisiana Tech,UTEP,75,63,1
2025-12-29,N,Michigan,McNeese,112,71,1
2025-12-29,N,Purdue,Kent State,101,60,1
2025-12-29,N,Michigan State,Cornell,114,97,1
2025-12-29,N,Vanderbilt,New Haven,96,53,1
2025-12-29,N,Georgia,Long Island University,89,74,1
2025-12-29,N,Murray State,Southern Illinois,84,81,1
2025-12-29,N,Indiana State,Belmont,81,80,1
2025-12-29,N,Rutgers,Delaware State,65,50,1
2025-12-29,N,Fairfield,Saint Peter's,66,70,0
2025-12-29,N,Ball State,Earlham College,93,30,1
2025-12-29,N,Akron,Concord,115,64,1
2025-12-29,N,Cincinnati,Lipscomb,89,62,1
2025-12-29,N,Wright State,Oakland,88,73,1
2025-12-29,N,Robert Morris,Northern Kentucky,77,79,0
2025-12-29,N,Cleveland State,IU Indianapolis,99,86,1
2025-12-29,N,Mount St. Mary's,Iona,66,59,1
2025-12-29,N,Rider,Manhattan,71,74,0
2025-12-29,N,North Carolina A&T,UNC Wilmington,78,87,0
2025-12-29,N,Charleston,Drexel,72,63,1
2025-12-29,N,Hofstra,Campbell,86,72,1
2025-12-29,N,Hampton,Stony Brook,62,59,1
2025-12-29,N,Elon,Northeastern,103,91,1
2025-12-29,N,Jacksonville State,Western Kentucky,78,67,1
2025-12-29,N,Youngstown State,Detroit Mercy,68,73,0
2025-12-29,N,Florida,Dartmouth,94,72,1
2025-12-29,N,Coppin State,UMBC,59,93,0
2025-12-29,N,Iowa,UMass Lowell,90,62,1
2025-12-29,N,William & Mary,Towson,84,70,1
2025-12-29,N,South Florida,Georgia College,111,50,1
2025-12-29,N,NJIT,SUNY-Canton,95,60,1
2025-12-29,N,UIC,Illinois Tech,102,64,1
2025-12-29,N,Binghamton,Elmira,100,60,1
2025-12-29,N,Baylor,Arlington Baptist,124,61,1
2025-12-29,N,Quinnipiac,Marist,64,58,1
2025-12-29,N,Illinois,Southern,90,55,1
2025-12-29,N,Sacred Heart,Merrimack,72,80,0
2025-12-29,N,Delaware,Missouri State,43,61,0
2025-12-29,N,Penn State,North Carolina Central,90,67,1
2025-12-28,N,Pepperdine,Gonzaga,56,96,0
2025-12-28,N,Seattle U,San Francisco,59,67,0
2025-12-28,N,Oregon,Omaha,80,57,1
2025-12-28,N,Loyola Marymount,Saint Mary's,73,78,0
2025-12-28,N,UC San Diego,Stanton,85,62,1
2025-12-28,N,Kansas City,McPherson,91,78,1
2025-12-28,N,Oregon State,Santa Clara,64,102,0
2025-12-28,N,San Diego,Pacific,66,54,1
2025-12-28,N,Maryland,Old Dominion,73,58,1
2025-12-28,N,Austin Peay,Fisk,110,59,1
2025-12-28,N,Georgia State,Columbia College (SC),110,72,1
2025-12-28,N,Portland,Washington State,62,67,0
2025-12-28,N,UC Davis,Pacific Union,108,52,1
2025-12-28,N,George Mason,Pennsylvania,83,79,1
2025-12-28,N,New Mexico State,University of The Southwest,104,33,1
2025-12-28,N,Presbyterian,Truett-McConnell,91,64,1
2025-12-28,N,Richmond,Charleston Southern,72,77,0
2025-12-28,N,Sam Houston,College Of Biblical Studies,117,57,1
2025-12-28,N,Louisiana,Norfolk State,63,54,1
2025-12-28,N,Longwood,Averett,92,49,1
2025-12-28,N,Colorado,Northern Colorado,81,86,0
2025-12-28,N,SMU,Cal State Fullerton,110,63,1
2025-12-28,N,Saint Louis,Principia College,114,33,1
2025-12-28,N,Georgia Tech,Florida A&M,89,65,1
2025-12-28,N,Radford,Shenandoah,87,44,1
2025-12-28,N,Texas Tech,Winthrop,87,57,1
2025-12-28,N,Mercer,Baptist (Fl),122,49,1
2025-12-28,N,Morehead State,Alice Lloyd College,115,65,1
2025-12-28,N,St. Thomas-Minnesota,North Central (MN),105,59,1
2025-12-28,N,North Dakota,Dakota State,88,56,1
2025-12-28,N,Wofford,Union (KY),88,54,1
2025-12-28,N,High Point,Pfeiffer,123,64,1
2025-12-28,N,Florida Gulf Coast,Fort Lauderdale,84,43,1
2025-12-28,N,Kansas State,UL Monroe,94,85,1
2025-12-28,N,North Florida,Columbia,82,90,0
2025-12-28,N,Boston College,Le Moyne,72,64,1
2025-12-28,N,Colgate,Harvard,69,78,0
2025-12-28,N,South Dakota,Mount Marty College,85,61,1
2025-12-28,N,Florida International,Liberty,94,97,0
2025-12-28,N,Bryant,Worcester State,95,59,1
2025-12-28,N,Saint Joseph's,Arcadia,87,65,1
2025-12-27,N,Stanford,Cal State Northridge,88,80,1
2025-12-27,N,Duquesne,Cleary University,99,49,1
2025-12-27,N,UNC Wilmington,Columbia College (SC),100,56,1
2025-12-23,N,Marshall,WVU Tech,102,52,1
2025-12-23,N,Seton Hall,Villanova,56,64,0
2025-12-23,N,Loyola Marymount,Morgan State,83,56,1
2025-12-23,N,St. John's,Harvard,85,59,1
2025-12-23,N,Cal State Bakersfield,Idaho,64,63,1
2025-12-23,N,UCLA,UC Riverside,97,65,1
2025-12-23,N,Missouri State,Lindenwood,70,65,1
2025-12-23,N,Ohio State,Grambling,89,63,1
2025-12-23,N,UCF,Florida Atlantic,85,80,1
2025-12-23,N,Kentucky,Bellarmine,99,85,1
2025-12-23,N,Campbell,Green Bay,102,79,1
2025-12-23,N,Army,Binghamton,95,85,1
2025-12-22,N,Washington,San Diego,86,56,1
2025-12-22,N,Cal State Northridge,Sacramento State,100,88,1
2025-12-22,N,Saint Mary's,Northern Iowa,63,58,1
2025-12-22,N,Arizona,Bethune-Cookman,107,71,1
2025-12-22,N,BYU,Eastern Washington,109,81,1
2025-12-22,N,Norfolk State,UC Irvine,70,89,0
2025-12-22,N,Oklahoma,Stetson,107,54,1
2025-12-22,N,North Carolina,East Carolina,99,51,1
2025-12-22,N,Kansas,Davidson,90,61,1
2025-12-22,N,Illinois,Missouri,91,48,1
2025-12-22,N,Memphis,Alabama State,88,67,1
2025-12-22,N,Little Rock,Williams Baptist,98,84,1
2025-12-22,N,Oral Roberts,UT Arlington,57,69,0
2025-12-22,N,Wisconsin,Central Michigan,88,61,1
2025-12-22,N,Grand Canyon,IU Indianapolis,91,78,1
2025-12-22,N,Texas,Maryland Eastern Shore,94,71,1
2025-12-22,N,Creighton,Utah Tech,92,69,1
2025-12-22,N,UTEP,North Dakota State,76,66,1
2025-12-22,N,LSU,Prairie View A&M,104,90,1
2025-12-22,N,Temple,Princeton,65,61,1
2025-12-22,N,Wright State,Eastern Michigan,70,64,1
2025-12-22,N,Florida State,Jacksonville,87,63,1
2025-12-22,N,Fairfield,City College NY,121,58,1
2025-12-22,N,Saint Joseph's,Coastal Carolina,62,68,0
2025-12-22,N,High Point,Bryant,93,47,1
2025-12-22,N,West Virginia,Mississippi Valley State,86,51,1
2025-12-22,N,Syracuse,Stonehill,77,48,1
2025-12-22,N,Rhode Island,Northeastern,85,77,1
2025-12-22,N,Duquesne,Canisius,103,59,1
2025-12-22,N,VCU,Rider,100,79,1
2025-12-22,N,Boston College,Fairleigh Dickinson,72,61,1
2025-12-22,N,Buffalo,Penn State-Behrend,92,63,1
2025-12-22,N,Georgetown,Coppin State,97,67,1
2025-12-22,N,Virginia,American University,95,51,1
2025-12-22,N,Indiana,Siena,81,60,1
2025-12-22,N,Texas Southern,Abilene Christian,68,75,0
2025-12-22,N,UC Santa Barbara,Portland,79,61,1
2025-12-22,N,Western Illinois,SIU Edwardsville,61,66,0
2025-12-22,N,South Carolina,South Carolina State,95,70,1
2025-12-22,N,Elon,Greensboro College,97,63,1
2025-12-22,N,Weber State,Lincoln University (CA),103,64,1
2025-12-22,N,San Diego State,Whittier,121,59,1
2025-12-22,N,Tulsa,Denver,90,85,1
2025-12-22,N,Montana State,Northwest University,93,54,1
2025-12-22,N,UTSA,Seattle U,68,71,0
2025-12-22,N,Eastern Illinois,East-West University,110,56,1
2025-12-22,N,Georgia,West Georgia,103,74,1
2025-12-22,N,North Texas,Science & Arts (OK),109,56,1
2025-12-22,N,Louisiana Tech,Dallas Christian,90,37,1
2025-12-22,N,Towson,Sacred Heart,72,47,1
2025-12-22,N,Bowling Green,Siena Heights,125,66,1
2025-12-22,N,Butler,NJIT,101,52,1
2025-12-22,N,Miami (OH),Milligan,135,81,1
2025-12-22,N,Western Michigan,Defiance,94,57,1
2025-12-22,N,Wagner,Manor College,74,57,1
2025-12-22,N,Saint Peter's,Centenary (NJ),116,50,1
2025-12-22,N,Ohio,Miami (OH)-Hamilton,102,59,1
2025-12-22,N,Florida International,Trinity College of Jacksonville,121,70,1
2025-12-22,N,Massachusetts,Massachusetts-Boston,91,40,1
2025-12-22,N,George Washington,St. Mary's (MD),97,40,1
2025-12-22,N,Fordham,New Haven,65,47,1
2025-12-21,N,UTEP,Norfolk State,71,72,0
2025-12-21,N,Nebraska,North Dakota,78,55,1
2025-12-21,N,North Dakota State,UC Irvine,73,74,0
2025-12-21,N,Pacific,Nicholls,95,82,1
2025-12-21,N,Cal Poly,Idaho,80,83,0
2025-12-21,N,Iowa State,Long Beach State,91,60,1
2025-12-21,N,Oregon,Gonzaga,82,91,0
2025-12-21,N,Minnesota,Campbell,78,50,1
2025-12-21,N,Idaho State,UC Davis,83,93,0
2025-12-21,N,San Francisco,Morgan State,94,64,1
2025-12-21,N,Illinois State,Indiana State,85,65,1
2025-12-21,N,Wichita State,Eastern Kentucky,88,57,1
2025-12-21,N,Cleveland State,Milwaukee,71,81,0
2025-12-21,N,California,Columbia,74,56,1
2025-12-21,N,DePaul,UConn,54,72,0
2025-12-21,N,Michigan,La Salle,102,50,1
2025-12-21,N,USC,UC Santa Cruz,102,63,1
2025-12-21,N,Evansville,Drake,65,66,0
2025-12-21,N,Texas A&M,East Texas A&M,118,77,1
2025-12-21,N,TCU,Florida A&M,80,56,1
2025-12-21,N,Miami,North Florida,105,67,1
2025-12-21,N,New Mexico State,Sam Houston,87,78,1
2025-12-21,N,Clemson,Cincinnati,68,65,1
2025-12-21,N,Tennessee,Gardner-Webb,94,52,1
2025-12-21,N,UAlbany,Cornell,75,83,0
2025-12-21,N,Alabama A&M,Chattanooga,66,73,0
2025-12-21,N,UAB,UNC Asheville,72,47,1
2025-12-21,N,South Florida,UMBC,94,69,1
2025-12-21,N,Incarnate Word,Northern Arizona,90,66,1
2025-12-21,N,Arizona State,Oregon State,75,78,0
2025-12-21,N,Saint Louis,New Hampshire,93,79,1
2025-12-21,N,Radford,VMI,97,90,1
2025-12-21,N,Alabama,Kennesaw State,92,81,1
2025-12-21,N,Delaware State,Holy Family University,73,61,1
2025-12-21,N,Valparaiso,Murray State,79,85,0
2025-12-21,N,Bradley,Southern Illinois,73,69,1
2025-12-21,N,UNC Greensboro,Virginia-Lynchburg,131,53,1
2025-12-21,N,Stephen F. Austin,Dallas,103,55,1
2025-12-21,N,Manhattan,Presbyterian,87,81,1
2025-12-21,N,Middle Tennessee,Cumberland (TN),74,58,1
2025-12-21,N,Furman,Charleston Southern,84,76,1
2025-12-21,N,Charlotte,UIC,88,76,1
2025-12-21,N,Drexel,Maine,74,56,1
2025-12-21,N,George Mason,Loyola Maryland,86,79,1
2025-12-21,N,SMU,Central Arkansas,99,82,1
2025-12-21,N,Notre Dame,Purdue Fort Wayne,69,72,0
2025-12-21,N,Oklahoma State,Cal State Fullerton,94,89,1
2025-12-21,N,Wake Forest,Vanderbilt,67,98,0
2025-12-21,N,Monmouth,Lehigh,76,62,1
2025-12-21,N,Hofstra,Quinnipiac,74,66,1
2025-12-21,N,Baylor,Southern,111,67,1
2025-12-21,N,NC State,Ole Miss,76,62,1
2025-12-21,N,Marist,Stony Brook,70,51,1
2025-12-21,N,Florida,Colgate,90,60,1
2025-12-21,N,Winthrop,Clinton College,107,41,1
2025-12-21,N,Boston University,UMass Lowell,88,76,1
2025-12-21,N,Northern Kentucky,Charleston,74,85,0
2025-12-21,N,Navy,Rosemont,70,23,1
2025-12-21,N,Penn State,Pittsburgh,46,80,0
2025-12-21,N,Mount St. Mary's,Penn State (Brandywine),73,42,1
2025-12-20,N,Arizona,San Diego State,68,45,1
2025-12-20,N,Nevada,Boise State,81,66,1
2025-12-20,N,New Mexico,San José State,88,65,1
2025-12-20,N,Pepperdine,Rice,84,62,1
2025-12-20,N,Weber State,Utah Tech,80,82,0
2025-12-20,N,Georgetown,Xavier,77,80,0
2025-12-20,N,Creighton,Marquette,84,63,1
2025-12-20,N,Texas A&M-Corpus Christi,Southwestern Adventist,93,36,1
2025-12-20,N,Duke,Texas Tech,81,82,0
2025-12-20,N,St. Thomas-Minnesota,UC Riverside,92,78,1
2025-12-20,N,California Baptist,Sacramento State,74,67,1
2025-12-20,N,Colorado,Stanford,68,77,0
2025-12-20,N,Rutgers,Pennsylvania,70,69,1
2025-12-20,N,Tulane,Portland State,63,61,1
2025-12-20,N,UNLV,Fresno State,84,72,1
2025-12-20,N,Lamar,Omaha,82,85,0
2025-12-20,N,Utah,Eastern Washington,101,77,1
2025-12-20,N,Purdue,Auburn,88,60,1
2025-12-20,N,Virginia,Maryland,80,72,1
2025-12-20,N,Richmond,The Citadel,80,56,1
2025-12-20,N,Iowa,Bucknell,94,39,1
2025-12-20,N,Arkansas,Houston,85,94,0
2025-12-20,N,Utah Valley,Bethesda University,109,48,1
2025-12-20,N,UCF,Florida Gulf Coast,102,80,1
2025-12-20,N,Santa Clara,Loyola Chicago,78,80,0
2025-12-20,N,Washington State,Mercer,84,78,1
2025-12-20,N,Florida International,Long Island University,86,79,1
2025-12-20,N,Georgia Southern,James Madison,96,92,1
2025-12-20,N,North Carolina A&T,Mid-Atlantic Christian,95,55,1
2025-12-20,N,Southern Miss,Arkansas State,86,93,0
2025-12-20,N,Tennessee State,Southeast Missouri State,82,91,0
2025-12-20,N,Southern Indiana,Morehead State,60,64,0
2025-12-20,N,Mississippi State,Memphis,71,66,1
2025-12-20,N,East Tennessee State,Jacksonville State,75,81,0
2025-12-20,N,Wyoming,Grand Canyon,70,82,0
2025-12-20,N,Butler,Northwestern,61,58,1
2025-12-20,N,Syracuse,Northeastern,91,83,1
2025-12-20,N,Ohio,Bowling Green,58,68,0
2025-12-20,N,Tennessee Tech,UT Martin,62,86,0
2025-12-20,N,Texas State,South Alabama,67,65,1
2025-12-20,N,Ohio State,North Carolina,70,71,0
2025-12-20,N,UT Rio Grande Valley,College Of Biblical Studies,109,51,1
2025-12-20,N,Northern Colorado,Denver,79,86,0
2025-12-20,N,Northern Illinois,Central Michigan,74,73,1
2025-12-20,N,UL Monroe,Louisiana,62,76,0
2025-12-20,N,Northwestern State,Southern-New Orleans,108,55,1
2025-12-20,N,Utah State,Colorado State,100,58,1
2025-12-20,N,UNC Wilmington,Howard,66,67,0
2025-12-20,N,North Carolina Central,Longwood,72,74,0
2025-12-20,N,Prairie View A&M,Paul Quinn,100,64,1
2025-12-20,N,Georgia Tech,Lafayette,95,81,1
2025-12-20,N,Lipscomb,Blue Mountain,123,60,1
2025-12-20,N,Vermont,Iona,78,83,0
2025-12-20,N,Lindenwood,Harris-Stowe State,109,52,1
2025-12-20,N,Mercyhurst,Binghamton,82,61,1
2025-12-20,N,Virginia Tech,Elon,82,81,1
2025-12-20,N,Ball State,Miami (OH),77,86,0
2025-12-20,N,Massachusetts,Kent State,59,69,0
2025-12-20,N,Harvard,Holy Cross,81,53,1
2025-12-20,N,Troy,Marshall,70,63,1
2025-12-20,N,Old Dominion,Coastal Carolina,74,76,0
2025-12-20,N,Detroit Mercy,Siena Heights,91,60,1
2025-12-20,N,Youngstown State,South Carolina Upstate,74,65,1
2025-12-20,N,Indiana,Chicago State,78,58,1
2025-12-20,N,St. Bonaventure,Le Moyne,92,81,1
2025-12-20,N,Western Michigan,Buffalo,71,88,0
2025-12-20,N,Niagara,Houghton,81,58,1
2025-12-20,N,Saint Francis,Robert Morris,70,79,0
2025-12-20,N,App State,Georgia State,63,70,0
2025-12-20,N,Kentucky,St. John's,78,66,1
2025-12-20,N,Dayton,Liberty,61,64,0
2025-12-20,N,Michigan State,Oakland,79,70,1
2025-12-20,N,Louisville,Montana,94,54,1
2025-12-20,N,Toledo,Lourdes University,100,67,1
2025-12-20,N,Kansas State,South Dakota,106,76,1
2025-12-19,N,Seattle U,Washington,70,66,1
2025-12-19,N,Saint Mary's,Florida Atlantic,88,75,1
2025-12-19,N,UC San Diego,San Diego,80,82,0
2025-12-19,N,Loyola Marymount,North Alabama,91,57,1
2025-12-19,N,UCLA,Cal Poly,108,87,1
2025-12-19,N,California,Morgan State,97,50,1
2025-12-19,N,BYU,Abilene Christian,85,67,1
2025-12-19,N,UC Irvine,Belmont,58,84,0
2025-12-19,N,Tarleton State,Florida A&M,78,54,1
2025-12-19,N,Villanova,Wisconsin,76,66,1
2025-12-19,N,Baylor,Alcorn State,113,56,1
2025-12-19,N,LSU,SE Louisiana,78,65,1
2025-12-19,N,Jackson State,Norfolk State,72,82,0
2025-12-19,N,Western Kentucky,Tulsa,81,82,0
2025-12-19,N,Florida State,Mississippi Valley State,96,49,1
2025-12-19,N,High Point,La Salle,84,72,1
2025-12-19,N,Akron,Eastern Michigan,93,72,1
2025-12-19,N,Drexel,Mount St. Mary's,75,67,1
2025-12-19,N,Providence,Seton Hall,67,72,0
2025-12-19,N,Towson,Notre Dame (MD),107,60,1
2025-12-19,N,Hampton,Grambling,72,81,0
2025-12-19,N,Cal State Northridge,La Sierra,88,53,1
2025-12-19,N,Milwaukee,South Dakota State,88,87,1
2025-12-19,N,Navy,Coppin State,88,55,1
2025-12-19,N,Fairleigh Dickinson,Lehman College,76,42,1
2025-12-19,N,Samford,Reinhardt,85,49,1
2025-12-19,N,South Carolina State,Brewton-Parker,68,54,1
2025-12-19,N,Sacred Heart,Dartmouth,85,63,1
2025-12-18,N,Long Beach State,Pepperdine,81,78,1
2025-12-18,N,Cal State Bakersfield,Nobel,97,66,1
2025-12-18,N,Tennessee Tech,Southeast Missouri State,85,74,1
2025-12-18,N,Southern Illinois,Illinois State,68,75,0
2025-12-18,N,Idaho State,Montana-Western,80,64,1
2025-12-18,N,Southern Miss,Louisiana,62,54,1
2025-12-18,N,Tennessee State,UT Martin,78,71,1
2025-12-18,N,Southern Indiana,Little Rock,62,77,0
2025-12-18,N,Lindenwood,Western Illinois,92,76,1
2025-12-18,N,Murray State,Drake,81,72,1
2025-12-18,N,North Dakota,Winthrop,90,88,1
2025-12-18,N,Oklahoma State,Kansas City,91,79,1
2025-12-18,N,TCU,Oral Roberts,72,53,1
2025-12-18,N,Georgia Southern,Georgia State,90,67,1
2025-12-18,N,Grambling,Norfolk State,80,68,1
2025-12-18,N,Georgia,Western Carolina,112,82,1
2025-12-18,N,Indiana State,Bradley,99,108,0
2025-12-18,N,Lehigh,Penn State Hazleton,83,74,1
