Season,Team,adj_em,adj_o,adj_d,adj_t,win_pct,Wins,Losses,Games
2023,Washington St.,13.269000000000005,111.299,98.03,64.2339,0.811522,26,6,32
2023,Weber St.,-2.0807999999999964,99.0132,101.094,64.9585,0.440497,14,18,32
2023,West Virginia,19.779700000000005,117.244,97.4643,68.4236,0.893292,29,3,32
2023,Western Carolina,-6.170999999999992,101.028,107.199,67.4826,0.33585,11,21,32
2023,Western Illinois,-11.390999999999991,100.424,111.815,66.5662,0.225203,7,25,32
2023,Western Kentucky,-0.7560000000000002,103.234,103.99,67.2985,0.479015,15,17,32
2023,Western Michigan,-15.50800000000001,100.511,116.019,65.5109,0.161096,5,27,32
2023,Wichita St.,9.375,108.08,98.705,65.9899,0.739516,24,8,32
2023,William & Mary,-12.665099999999995,98.9709,111.636,64.9528,0.200239,6,26,32
2023,Winthrop,-6.920000000000002,107.446,114.366,66.8219,0.327868,10,22,32
2023,Wisconsin,12.482399999999998,106.478,93.9956,63.3388,0.80752,26,6,32
2023,Wofford,-5.916000000000011,107.841,113.757,64.971,0.351113,11,21,32
2023,Wright St.,-2.0080000000000098,103.398,105.406,71.1534,0.444914,14,18,32
2023,Wyoming,1.331000000000003,106.675,105.344,65.5439,0.536018,17,15,32
2023,Xavier,19.533900000000003,118.01,98.4761,70.475,0.889041,28,4,32
2023,Yale,9.970799999999997,107.734,97.7632,66.0387,0.753413,24,8,32
2023,Youngstown St.,1.0459999999999923,110.106,109.06,67.9568,0.527414,17,15,32
